# k-path  spin-up  spin-down  difference  arrow-start  arrow-end


# Band 1
1.675 -13.012 -13.012 0.000 NaN NaN ""
1.658 -13.012 -13.012 0.000 NaN NaN ""
1.641 -13.011 -13.012 0.001 NaN NaN ""
1.623 -13.011 -13.012 0.002 NaN NaN ""
1.606 -13.010 -13.012 0.003 NaN NaN ""
1.589 -13.008 -13.012 0.004 NaN NaN ""
1.572 -13.007 -13.012 0.005 NaN NaN ""
1.554 -13.005 -13.012 0.007 NaN NaN ""
1.537 -13.003 -13.012 0.009 NaN NaN ""
1.520 -13.001 -13.011 0.010 NaN NaN ""
1.503 -12.999 -13.010 0.012 NaN NaN ""
1.485 -12.997 -13.009 0.013 NaN NaN ""
1.468 -12.995 -13.008 0.013 -13.008 -12.995 "0.013 eV"
1.451 -12.994 -13.006 0.013 NaN NaN ""
1.433 -12.992 -13.004 0.012 NaN NaN ""
1.416 -12.990 -13.002 0.012 NaN NaN ""
1.399 -12.987 -12.999 0.012 NaN NaN ""
1.382 -12.984 -12.996 0.011 NaN NaN ""
1.364 -12.981 -12.992 0.011 NaN NaN ""
1.347 -12.977 -12.987 0.011 NaN NaN ""
1.330 -12.972 -12.982 0.010 NaN NaN ""
1.313 -12.967 -12.977 0.010 NaN NaN ""
1.295 -12.962 -12.971 0.009 NaN NaN ""
1.278 -12.955 -12.964 0.009 NaN NaN ""
1.261 -12.949 -12.957 0.008 NaN NaN ""
1.243 -12.942 -12.950 0.008 NaN NaN ""
1.226 -12.934 -12.941 0.007 NaN NaN ""
1.209 -12.926 -12.933 0.007 NaN NaN ""
1.192 -12.918 -12.924 0.006 NaN NaN ""
1.174 -12.909 -12.914 0.005 NaN NaN ""
1.157 -12.900 -12.905 0.005 NaN NaN ""
1.140 -12.890 -12.894 0.004 NaN NaN ""
1.123 -12.880 -12.884 0.003 NaN NaN ""
1.105 -12.871 -12.873 0.003 NaN NaN ""
1.088 -12.860 -12.862 0.002 NaN NaN ""
1.071 -12.850 -12.851 0.001 NaN NaN ""
1.054 -12.840 -12.841 0.000 NaN NaN ""
1.036 -12.830 -12.830 0.000 NaN NaN ""
1.019 -12.820 -12.819 0.001 NaN NaN ""
1.002 -12.811 -12.809 0.002 NaN NaN ""
0.984 -12.802 -12.799 0.003 NaN NaN ""
0.967 -12.794 -12.790 0.003 NaN NaN ""
0.950 -12.786 -12.782 0.004 NaN NaN ""
0.933 -12.780 -12.775 0.004 NaN NaN ""
0.915 -12.774 -12.771 0.003 NaN NaN ""
0.898 -12.770 -12.768 0.002 NaN NaN ""
0.881 -12.767 -12.766 0.001 NaN NaN ""
0.864 -12.765 -12.765 0.000 NaN NaN ""
0.846 -12.764 -12.764 0.000 NaN NaN ""
0.846 -12.764 -12.764 0.000 NaN NaN ""
0.829 -12.765 -12.765 0.000 NaN NaN ""
0.812 -12.766 -12.767 0.001 NaN NaN ""
0.794 -12.768 -12.770 0.002 NaN NaN ""
0.777 -12.771 -12.774 0.003 NaN NaN ""
0.760 -12.775 -12.780 0.004 NaN NaN ""
0.743 -12.782 -12.786 0.004 NaN NaN ""
0.725 -12.790 -12.794 0.003 NaN NaN ""
0.708 -12.799 -12.802 0.003 NaN NaN ""
0.691 -12.809 -12.811 0.002 NaN NaN ""
0.674 -12.819 -12.820 0.001 NaN NaN ""
0.656 -12.830 -12.830 0.000 NaN NaN ""
0.639 -12.841 -12.840 0.000 NaN NaN ""
0.622 -12.851 -12.850 0.001 NaN NaN ""
0.604 -12.862 -12.860 0.002 NaN NaN ""
0.587 -12.873 -12.871 0.003 NaN NaN ""
0.570 -12.884 -12.880 0.003 NaN NaN ""
0.553 -12.894 -12.890 0.004 NaN NaN ""
0.535 -12.905 -12.900 0.005 NaN NaN ""
0.518 -12.914 -12.909 0.005 NaN NaN ""
0.501 -12.924 -12.918 0.006 NaN NaN ""
0.484 -12.933 -12.926 0.007 NaN NaN ""
0.466 -12.941 -12.934 0.007 NaN NaN ""
0.449 -12.950 -12.942 0.008 NaN NaN ""
0.432 -12.957 -12.949 0.008 NaN NaN ""
0.414 -12.964 -12.955 0.009 NaN NaN ""
0.397 -12.971 -12.962 0.009 NaN NaN ""
0.380 -12.977 -12.967 0.010 NaN NaN ""
0.363 -12.982 -12.972 0.010 NaN NaN ""
0.345 -12.987 -12.977 0.011 NaN NaN ""
0.328 -12.992 -12.981 0.011 NaN NaN ""
0.311 -12.996 -12.984 0.011 NaN NaN ""
0.294 -12.999 -12.987 0.012 NaN NaN ""
0.276 -13.002 -12.990 0.012 NaN NaN ""
0.259 -13.004 -12.992 0.012 NaN NaN ""
0.242 -13.006 -12.994 0.013 NaN NaN ""
0.225 -13.008 -12.995 0.013 NaN NaN ""
0.207 -13.009 -12.997 0.013 NaN NaN ""
0.190 -13.010 -12.999 0.012 NaN NaN ""
0.173 -13.011 -13.001 0.010 NaN NaN ""
0.155 -13.012 -13.003 0.009 NaN NaN ""
0.138 -13.012 -13.005 0.007 NaN NaN ""
0.121 -13.012 -13.007 0.005 NaN NaN ""
0.104 -13.012 -13.008 0.004 NaN NaN ""
0.086 -13.012 -13.010 0.003 NaN NaN ""
0.069 -13.012 -13.011 0.002 NaN NaN ""
0.052 -13.012 -13.011 0.001 NaN NaN ""
0.035 -13.012 -13.012 0.000 NaN NaN ""
0.017 -13.012 -13.012 0.000 NaN NaN ""
0.000 -13.012 -13.012 0.000 NaN NaN ""



# Band 3
0.000 -12.994 -12.994 0.000 NaN NaN ""
0.017 -12.996 -12.995 0.000 NaN NaN ""
0.035 -12.998 -12.997 0.001 NaN NaN ""
0.052 -13.000 -12.998 0.002 NaN NaN ""
0.069 -13.001 -12.999 0.002 NaN NaN ""
0.086 -13.001 -12.999 0.002 NaN NaN ""
0.104 -13.000 -12.999 0.002 NaN NaN ""
0.121 -12.999 -12.998 0.001 NaN NaN ""
0.138 -12.998 -12.998 0.000 NaN NaN ""
0.155 -12.996 -12.998 0.002 NaN NaN ""
0.173 -12.994 -12.997 0.004 NaN NaN ""
0.190 -12.991 -12.996 0.005 NaN NaN ""
0.207 -12.988 -12.995 0.006 NaN NaN ""
0.225 -12.985 -12.992 0.006 NaN NaN ""
0.242 -12.982 -12.988 0.007 -12.988 -12.982 "0.007 eV"
0.259 -12.978 -12.984 0.006 NaN NaN ""
0.276 -12.974 -12.980 0.006 NaN NaN ""
0.294 -12.969 -12.975 0.006 NaN NaN ""
0.311 -12.964 -12.970 0.006 NaN NaN ""
0.328 -12.959 -12.965 0.006 NaN NaN ""
0.345 -12.953 -12.959 0.006 NaN NaN ""
0.363 -12.947 -12.953 0.006 NaN NaN ""
0.380 -12.941 -12.946 0.006 NaN NaN ""
0.397 -12.934 -12.940 0.006 NaN NaN ""
0.414 -12.927 -12.932 0.005 NaN NaN ""
0.432 -12.920 -12.925 0.005 NaN NaN ""
0.449 -12.912 -12.917 0.005 NaN NaN ""
0.466 -12.904 -12.908 0.005 NaN NaN ""
0.484 -12.896 -12.900 0.004 NaN NaN ""
0.501 -12.887 -12.891 0.004 NaN NaN ""
0.518 -12.879 -12.882 0.003 NaN NaN ""
0.535 -12.870 -12.873 0.003 NaN NaN ""
0.553 -12.861 -12.864 0.003 NaN NaN ""
0.570 -12.852 -12.855 0.002 NaN NaN ""
0.587 -12.844 -12.845 0.002 NaN NaN ""
0.604 -12.835 -12.836 0.001 NaN NaN ""
0.622 -12.827 -12.827 0.001 NaN NaN ""
0.639 -12.818 -12.819 0.000 NaN NaN ""
0.656 -12.811 -12.811 0.000 NaN NaN ""
0.674 -12.803 -12.803 0.001 NaN NaN ""
0.691 -12.797 -12.796 0.001 NaN NaN ""
0.708 -12.790 -12.789 0.001 NaN NaN ""
0.725 -12.784 -12.783 0.002 NaN NaN ""
0.743 -12.779 -12.777 0.002 NaN NaN ""
0.760 -12.775 -12.772 0.003 NaN NaN ""
0.777 -12.769 -12.768 0.002 NaN NaN ""
0.794 -12.765 -12.764 0.001 NaN NaN ""
0.812 -12.762 -12.762 0.000 NaN NaN ""
0.829 -12.760 -12.760 0.000 NaN NaN ""
0.846 -12.760 -12.760 0.000 NaN NaN ""
0.846 -12.760 -12.760 0.000 NaN NaN ""
0.864 -12.760 -12.760 0.000 NaN NaN ""
0.881 -12.762 -12.762 0.000 NaN NaN ""
0.898 -12.764 -12.765 0.001 NaN NaN ""
0.915 -12.768 -12.769 0.002 NaN NaN ""
0.933 -12.772 -12.775 0.003 NaN NaN ""
0.950 -12.777 -12.779 0.002 NaN NaN ""
0.967 -12.783 -12.784 0.002 NaN NaN ""
0.984 -12.789 -12.790 0.001 NaN NaN ""
1.002 -12.796 -12.797 0.001 NaN NaN ""
1.019 -12.803 -12.803 0.001 NaN NaN ""
1.036 -12.811 -12.811 0.000 NaN NaN ""
1.054 -12.819 -12.818 0.000 NaN NaN ""
1.071 -12.827 -12.827 0.001 NaN NaN ""
1.088 -12.836 -12.835 0.001 NaN NaN ""
1.105 -12.845 -12.844 0.002 NaN NaN ""
1.123 -12.855 -12.852 0.002 NaN NaN ""
1.140 -12.864 -12.861 0.003 NaN NaN ""
1.157 -12.873 -12.870 0.003 NaN NaN ""
1.174 -12.882 -12.879 0.003 NaN NaN ""
1.192 -12.891 -12.887 0.004 NaN NaN ""
1.209 -12.900 -12.896 0.004 NaN NaN ""
1.226 -12.908 -12.904 0.005 NaN NaN ""
1.243 -12.917 -12.912 0.005 NaN NaN ""
1.261 -12.925 -12.920 0.005 NaN NaN ""
1.278 -12.932 -12.927 0.005 NaN NaN ""
1.295 -12.940 -12.934 0.006 NaN NaN ""
1.313 -12.946 -12.941 0.006 NaN NaN ""
1.330 -12.953 -12.947 0.006 NaN NaN ""
1.347 -12.959 -12.953 0.006 NaN NaN ""
1.364 -12.965 -12.959 0.006 NaN NaN ""
1.382 -12.970 -12.964 0.006 NaN NaN ""
1.399 -12.975 -12.969 0.006 NaN NaN ""
1.416 -12.980 -12.974 0.006 NaN NaN ""
1.433 -12.984 -12.978 0.006 NaN NaN ""
1.451 -12.988 -12.982 0.007 NaN NaN ""
1.468 -12.992 -12.985 0.006 NaN NaN ""
1.485 -12.995 -12.988 0.006 NaN NaN ""
1.503 -12.996 -12.991 0.005 NaN NaN ""
1.520 -12.997 -12.994 0.004 NaN NaN ""
1.537 -12.998 -12.996 0.002 NaN NaN ""
1.554 -12.998 -12.998 0.000 NaN NaN ""
1.572 -12.998 -12.999 0.001 NaN NaN ""
1.589 -12.999 -13.000 0.002 NaN NaN ""
1.606 -12.999 -13.001 0.002 NaN NaN ""
1.623 -12.999 -13.001 0.002 NaN NaN ""
1.641 -12.998 -13.000 0.002 NaN NaN ""
1.658 -12.997 -12.998 0.001 NaN NaN ""
1.675 -12.995 -12.996 0.000 NaN NaN ""
1.692 -12.994 -12.994 0.000 NaN NaN ""



# Band 4
1.692 -12.994 -12.994 0.000 NaN NaN ""
1.675 -12.994 -12.994 0.000 NaN NaN ""
1.658 -12.994 -12.994 0.001 NaN NaN ""
1.641 -12.994 -12.993 0.001 NaN NaN ""
1.623 -12.994 -12.993 0.002 NaN NaN ""
1.606 -12.994 -12.992 0.003 NaN NaN ""
1.589 -12.994 -12.990 0.004 NaN NaN ""
1.572 -12.993 -12.989 0.004 NaN NaN ""
1.554 -12.992 -12.987 0.005 NaN NaN ""
1.537 -12.991 -12.985 0.005 NaN NaN ""
1.520 -12.989 -12.983 0.006 NaN NaN ""
1.503 -12.986 -12.980 0.006 NaN NaN ""
1.485 -12.983 -12.977 0.006 NaN NaN ""
1.468 -12.980 -12.974 0.006 NaN NaN ""
1.451 -12.977 -12.971 0.006 NaN NaN ""
1.433 -12.973 -12.967 0.006 NaN NaN ""
1.416 -12.969 -12.963 0.006 -12.969 -12.963 "0.006 eV"
1.399 -12.965 -12.958 0.006 NaN NaN ""
1.382 -12.960 -12.954 0.006 NaN NaN ""
1.364 -12.955 -12.949 0.006 NaN NaN ""
1.347 -12.949 -12.943 0.006 NaN NaN ""
1.330 -12.943 -12.937 0.006 NaN NaN ""
1.313 -12.937 -12.931 0.006 NaN NaN ""
1.295 -12.931 -12.925 0.006 NaN NaN ""
1.278 -12.924 -12.918 0.006 NaN NaN ""
1.261 -12.917 -12.911 0.005 NaN NaN ""
1.243 -12.909 -12.904 0.005 NaN NaN ""
1.226 -12.901 -12.897 0.005 NaN NaN ""
1.209 -12.893 -12.889 0.005 NaN NaN ""
1.192 -12.885 -12.881 0.004 NaN NaN ""
1.174 -12.877 -12.873 0.004 NaN NaN ""
1.157 -12.868 -12.865 0.004 NaN NaN ""
1.140 -12.860 -12.857 0.003 NaN NaN ""
1.123 -12.851 -12.848 0.003 NaN NaN ""
1.105 -12.843 -12.840 0.002 NaN NaN ""
1.088 -12.834 -12.832 0.002 NaN NaN ""
1.071 -12.825 -12.824 0.001 NaN NaN ""
1.054 -12.817 -12.816 0.001 NaN NaN ""
1.036 -12.808 -12.808 0.000 NaN NaN ""
1.019 -12.800 -12.800 0.000 NaN NaN ""
1.002 -12.792 -12.793 0.001 NaN NaN ""
0.984 -12.785 -12.786 0.001 NaN NaN ""
0.967 -12.778 -12.780 0.001 NaN NaN ""
0.950 -12.772 -12.774 0.002 NaN NaN ""
